"time","rdd_blocks","executor"
"2021-07-25 00:50:22.565+00","41","0"
"2021-07-25 00:50:27.565+00","41","1"
"2021-07-25 00:50:27.565+00","41","0"
"2021-07-25 00:50:32.565+00","41","1"
"2021-07-25 00:50:32.565+00","41","0"
"2021-07-25 00:50:37.565+00","41","1"
"2021-07-25 00:50:37.565+00","41","0"
"2021-07-25 00:50:42.565+00","41","0"
"2021-07-25 00:50:42.565+00","41","1"
"2021-07-25 00:50:47.565+00","41","1"
"2021-07-25 00:50:47.565+00","41","0"
"2021-07-25 00:50:52.565+00","41","0"
"2021-07-25 00:50:52.565+00","41","1"
"2021-07-25 00:50:57.565+00","41","1"
"2021-07-25 00:50:57.565+00","41","0"
"2021-07-25 00:51:02.565+00","41","1"
"2021-07-25 00:51:02.565+00","41","0"
"2021-07-25 00:51:07.565+00","41","0"
"2021-07-25 00:51:07.565+00","41","1"
"2021-07-25 00:51:12.569+00","41","1"
"2021-07-25 00:51:12.569+00","41","0"
"2021-07-25 00:51:17.565+00","41","0"
"2021-07-25 00:51:17.565+00","41","1"
"2021-07-25 00:51:22.565+00","41","0"
"2021-07-25 00:51:22.565+00","41","1"
"2021-07-25 00:51:27.565+00","41","1"
"2021-07-25 00:51:27.565+00","41","0"
"2021-07-25 00:51:32.565+00","41","1"
"2021-07-25 00:51:32.565+00","41","0"
"2021-07-25 00:51:37.565+00","41","0"
"2021-07-25 00:51:37.565+00","41","1"
"2021-07-25 00:51:42.565+00","41","1"
"2021-07-25 00:51:42.565+00","41","0"
"2021-07-25 00:51:47.565+00","41","0"
"2021-07-25 00:51:47.565+00","41","1"
"2021-07-25 00:51:52.565+00","41","0"
"2021-07-25 00:51:52.565+00","41","1"
"2021-07-25 00:51:57.565+00","41","1"
"2021-07-25 00:51:57.565+00","41","0"
"2021-07-25 00:52:02.565+00","41","0"
"2021-07-25 00:52:02.565+00","41","1"
"2021-07-25 00:52:07.565+00","41","1"
"2021-07-25 00:52:07.565+00","41","0"
"2021-07-25 00:52:12.565+00","41","0"
"2021-07-25 00:52:12.565+00","41","1"
"2021-07-25 00:52:17.565+00","41","0"
"2021-07-25 00:52:17.565+00","41","1"
"2021-07-25 00:52:22.565+00","41","1"
"2021-07-25 00:52:22.565+00","41","0"
"2021-07-25 00:52:27.565+00","41","1"
"2021-07-25 00:52:27.565+00","41","0"
"2021-07-25 00:52:32.565+00","41","1"
"2021-07-25 00:52:32.565+00","41","0"
"2021-07-25 00:52:37.565+00","41","1"
"2021-07-25 00:52:37.565+00","41","0"
"2021-07-25 00:52:42.565+00","41","1"
"2021-07-25 00:52:42.565+00","41","0"
"2021-07-25 00:52:47.565+00","41","0"
"2021-07-25 00:52:47.565+00","41","1"
"2021-07-25 00:52:52.565+00","41","0"
"2021-07-25 00:52:52.565+00","41","1"
"2021-07-25 00:52:57.565+00","41","1"
"2021-07-25 00:52:57.565+00","41","0"
"2021-07-25 00:53:02.565+00","41","0"
"2021-07-25 00:53:02.565+00","41","1"
"2021-07-25 00:53:07.565+00","41","0"
"2021-07-25 00:53:07.565+00","41","1"
"2021-07-25 00:53:12.565+00","41","0"
"2021-07-25 00:53:12.565+00","41","1"
"2021-07-25 00:53:17.565+00","41","0"
"2021-07-25 00:53:17.565+00","41","1"
"2021-07-25 00:53:22.565+00","41","0"
"2021-07-25 00:53:22.565+00","41","1"
"2021-07-25 00:53:27.565+00","41","0"
"2021-07-25 00:53:27.565+00","41","1"
"2021-07-25 00:53:32.565+00","41","1"
"2021-07-25 00:53:32.565+00","41","0"
"2021-07-25 00:53:37.565+00","41","0"
"2021-07-25 00:53:37.565+00","41","1"
"2021-07-25 00:53:42.565+00","41","0"
"2021-07-25 00:53:42.565+00","41","1"
"2021-07-25 00:53:47.565+00","41","1"
"2021-07-25 00:53:47.565+00","41","0"
"2021-07-25 00:53:52.565+00","79","1"
"2021-07-25 00:53:52.565+00","41","0"
"2021-07-25 00:53:57.565+00","79","1"
"2021-07-25 00:53:57.565+00","41","0"
"2021-07-25 00:54:02.565+00","41","0"
"2021-07-25 00:54:02.565+00","79","1"
"2021-07-25 00:54:07.565+00","41","0"
"2021-07-25 00:54:07.565+00","79","1"
"2021-07-25 00:54:12.565+00","41","0"
"2021-07-25 00:54:12.565+00","41","1"
"2021-07-25 00:54:17.565+00","41","0"
"2021-07-25 00:54:17.565+00","41","1"
"2021-07-25 00:54:22.565+00","41","0"
"2021-07-25 00:54:22.565+00","41","1"
"2021-07-25 00:54:27.565+00","41","1"
"2021-07-25 00:54:27.565+00","41","0"
"2021-07-25 00:54:32.565+00","41","0"
"2021-07-25 00:54:32.565+00","41","1"
"2021-07-25 00:54:37.565+00","41","1"
"2021-07-25 00:54:37.565+00","41","0"
"2021-07-25 00:54:42.565+00","41","0"
"2021-07-25 00:54:42.565+00","41","1"
"2021-07-25 00:54:47.565+00","41","1"
"2021-07-25 00:54:47.565+00","41","0"
"2021-07-25 00:54:52.565+00","41","1"
"2021-07-25 00:54:52.565+00","41","0"
"2021-07-25 00:54:57.565+00","41","0"
"2021-07-25 00:54:57.565+00","41","1"
"2021-07-25 00:55:02.565+00","41","0"
"2021-07-25 00:55:02.565+00","41","1"
"2021-07-25 00:55:07.565+00","41","1"
"2021-07-25 00:55:07.565+00","41","0"
"2021-07-25 00:55:12.568+00","41","1"
"2021-07-25 00:55:12.568+00","41","0"
"2021-07-25 00:55:17.565+00","41","1"
"2021-07-25 00:55:17.565+00","41","0"
"2021-07-25 00:55:22.565+00","41","1"
"2021-07-25 00:55:22.565+00","41","0"
"2021-07-25 00:55:27.565+00","41","0"
"2021-07-25 00:55:27.565+00","41","1"
"2021-07-25 00:55:32.565+00","41","0"
"2021-07-25 00:55:32.565+00","41","1"
"2021-07-25 00:55:37.565+00","41","0"
"2021-07-25 00:55:37.565+00","41","1"
"2021-07-25 00:55:42.565+00","41","1"
"2021-07-25 00:55:42.565+00","41","0"
"2021-07-25 00:55:47.565+00","41","1"
"2021-07-25 00:55:47.565+00","41","0"
"2021-07-25 00:55:52.565+00","41","0"
"2021-07-25 00:55:52.565+00","41","1"
"2021-07-25 00:55:57.565+00","41","1"
"2021-07-25 00:55:57.565+00","41","0"
"2021-07-25 00:56:02.565+00","41","0"
"2021-07-25 00:56:02.565+00","41","1"
"2021-07-25 00:56:07.565+00","41","0"
"2021-07-25 00:56:07.565+00","41","1"
"2021-07-25 00:56:12.565+00","41","1"
"2021-07-25 00:56:12.565+00","41","0"
"2021-07-25 00:56:17.565+00","41","0"
"2021-07-25 00:56:17.565+00","41","1"
"2021-07-25 00:56:22.565+00","41","1"
"2021-07-25 00:56:22.565+00","41","0"
"2021-07-25 00:56:27.565+00","41","0"
"2021-07-25 00:56:27.565+00","41","1"
"2021-07-25 00:56:32.565+00","41","0"
"2021-07-25 00:56:32.565+00","41","1"
"2021-07-25 00:56:37.565+00","41","1"
"2021-07-25 00:56:37.565+00","41","0"
"2021-07-25 00:56:42.565+00","41","0"
"2021-07-25 00:56:42.565+00","41","1"
"2021-07-25 00:56:47.565+00","41","0"
"2021-07-25 00:56:47.565+00","41","1"
"2021-07-25 00:56:52.565+00","41","1"
"2021-07-25 00:56:52.565+00","41","0"
"2021-07-25 00:56:57.565+00","41","0"
"2021-07-25 00:56:57.565+00","41","1"
"2021-07-25 00:57:02.565+00","41","1"
"2021-07-25 00:57:02.565+00","41","0"
"2021-07-25 00:57:07.565+00","41","1"
"2021-07-25 00:57:07.565+00","41","0"
"2021-07-25 00:57:12.565+00","41","1"
"2021-07-25 00:57:12.565+00","41","0"
"2021-07-25 00:57:17.565+00","41","1"
"2021-07-25 00:57:17.565+00","41","0"
"2021-07-25 00:57:22.565+00","41","0"
"2021-07-25 00:57:22.565+00","41","1"
"2021-07-25 00:57:27.565+00","41","0"
"2021-07-25 00:57:27.565+00","41","1"
"2021-07-25 00:57:32.565+00","41","1"
"2021-07-25 00:57:32.565+00","41","0"
"2021-07-25 00:57:37.565+00","41","1"
"2021-07-25 00:57:37.565+00","41","0"
"2021-07-25 00:57:42.565+00","41","1"
"2021-07-25 00:57:42.565+00","41","0"
"2021-07-25 00:57:47.565+00","41","1"
"2021-07-25 00:57:47.565+00","41","0"
"2021-07-25 00:57:52.565+00","41","1"
"2021-07-25 00:57:52.565+00","41","0"
"2021-07-25 00:57:57.565+00","41","0"
"2021-07-25 00:57:57.565+00","41","1"
"2021-07-25 00:58:02.565+00","41","0"
"2021-07-25 00:58:02.565+00","41","1"
"2021-07-25 00:58:07.565+00","41","0"
"2021-07-25 00:58:07.565+00","41","1"
"2021-07-25 00:58:12.565+00","41","1"
"2021-07-25 00:58:12.565+00","41","0"
"2021-07-25 00:58:17.565+00","41","0"
"2021-07-25 00:58:17.565+00","41","1"
"2021-07-25 00:58:22.565+00","41","1"
"2021-07-25 00:58:22.565+00","41","0"
"2021-07-25 00:58:27.565+00","41","0"
"2021-07-25 00:58:27.565+00","41","1"
"2021-07-25 00:58:32.565+00","41","1"
"2021-07-25 00:58:32.565+00","41","0"
"2021-07-25 00:58:37.565+00","41","0"
"2021-07-25 00:58:37.565+00","41","1"
"2021-07-25 00:58:42.565+00","41","0"
"2021-07-25 00:58:42.565+00","41","1"
"2021-07-25 00:58:47.565+00","41","1"
"2021-07-25 00:58:47.565+00","41","0"
"2021-07-25 00:58:52.565+00","41","0"
"2021-07-25 00:58:52.565+00","540","1"
"2021-07-25 00:58:57.565+00","540","1"
"2021-07-25 00:58:57.565+00","41","0"
"2021-07-25 00:59:02.565+00","41","0"
"2021-07-25 00:59:02.565+00","540","1"
"2021-07-25 00:59:07.565+00","540","1"
"2021-07-25 00:59:07.565+00","41","0"
"2021-07-25 00:59:12.565+00","41","0"
"2021-07-25 00:59:12.565+00","41","1"
"2021-07-25 00:59:17.565+00","41","1"
"2021-07-25 00:59:17.565+00","41","0"
"2021-07-25 00:59:22.565+00","41","0"
"2021-07-25 00:59:22.565+00","613","1"
"2021-07-25 00:59:27.565+00","41","0"
"2021-07-25 00:59:27.565+00","613","1"
"2021-07-25 00:59:32.565+00","613","1"
"2021-07-25 00:59:32.565+00","41","0"
"2021-07-25 00:59:37.565+00","41","0"
"2021-07-25 00:59:37.565+00","613","1"
"2021-07-25 00:59:42.565+00","41","1"
"2021-07-25 00:59:42.565+00","41","0"
"2021-07-25 00:59:47.565+00","41","0"
"2021-07-25 00:59:47.565+00","41","1"
"2021-07-25 00:59:52.565+00","41","0"
"2021-07-25 00:59:52.565+00","583","1"
"2021-07-25 00:59:57.565+00","583","1"
"2021-07-25 00:59:57.565+00","41","0"
"2021-07-25 01:00:02.565+00","583","1"
"2021-07-25 01:00:02.565+00","41","0"
"2021-07-25 01:00:07.565+00","41","0"
"2021-07-25 01:00:07.565+00","583","1"
"2021-07-25 01:00:12.565+00","41","1"
"2021-07-25 01:00:12.565+00","41","0"
"2021-07-25 01:00:17.565+00","41","1"
"2021-07-25 01:00:17.565+00","41","0"
"2021-07-25 01:00:22.565+00","41","0"
"2021-07-25 01:00:22.565+00","576","1"
"2021-07-25 01:00:27.565+00","576","1"
"2021-07-25 01:00:27.565+00","41","0"
"2021-07-25 01:00:32.565+00","576","1"
"2021-07-25 01:00:32.565+00","41","0"
"2021-07-25 01:00:37.565+00","41","0"
"2021-07-25 01:00:37.565+00","576","1"
"2021-07-25 01:00:42.565+00","41","0"
"2021-07-25 01:00:42.565+00","41","1"
"2021-07-25 01:00:47.565+00","41","0"
"2021-07-25 01:00:47.565+00","41","1"
"2021-07-25 01:00:52.565+00","41","0"
"2021-07-25 01:00:52.565+00","560","1"
"2021-07-25 01:00:57.565+00","560","1"
"2021-07-25 01:00:57.565+00","41","0"
"2021-07-25 01:01:02.565+00","560","1"
"2021-07-25 01:01:02.565+00","41","0"
"2021-07-25 01:01:07.565+00","41","0"
"2021-07-25 01:01:07.565+00","560","1"
"2021-07-25 01:01:12.565+00","41","0"
"2021-07-25 01:01:12.565+00","41","1"
"2021-07-25 01:01:17.565+00","41","0"
"2021-07-25 01:01:17.565+00","41","1"
"2021-07-25 01:01:22.565+00","575","1"
"2021-07-25 01:01:22.565+00","41","0"
"2021-07-25 01:01:27.565+00","575","1"
"2021-07-25 01:01:27.565+00","41","0"
"2021-07-25 01:01:32.565+00","575","1"
"2021-07-25 01:01:32.565+00","41","0"
"2021-07-25 01:01:37.565+00","41","0"
"2021-07-25 01:01:37.565+00","575","1"
"2021-07-25 01:01:42.565+00","41","0"
"2021-07-25 01:01:42.565+00","41","1"
"2021-07-25 01:01:47.565+00","41","1"
"2021-07-25 01:01:47.565+00","41","0"
"2021-07-25 01:01:52.565+00","41","0"
"2021-07-25 01:01:52.565+00","589","1"
"2021-07-25 01:01:57.565+00","589","1"
"2021-07-25 01:01:57.565+00","41","0"
"2021-07-25 01:02:02.565+00","41","0"
"2021-07-25 01:02:02.565+00","589","1"
"2021-07-25 01:02:07.565+00","41","0"
"2021-07-25 01:02:07.565+00","589","1"
"2021-07-25 01:02:12.565+00","41","1"
"2021-07-25 01:02:12.565+00","41","0"
"2021-07-25 01:02:17.565+00","41","0"
"2021-07-25 01:02:17.565+00","41","1"
"2021-07-25 01:02:22.565+00","43","0"
"2021-07-25 01:02:22.565+00","1158","1"
"2021-07-25 01:02:27.565+00","3262","1"
"2021-07-25 01:02:27.565+00","44","0"
"2021-07-25 01:02:32.565+00","5849","1"
"2021-07-25 01:02:32.565+00","43","0"
"2021-07-25 01:02:37.565+00","44","0"
"2021-07-25 01:02:37.565+00","7970","1"
"2021-07-25 01:02:42.565+00","43","0"
"2021-07-25 01:02:42.565+00","9824","1"
"2021-07-25 01:02:47.565+00","9532","1"
"2021-07-25 01:02:47.565+00","44","0"
"2021-07-25 01:02:52.565+00","43","0"
"2021-07-25 01:02:52.565+00","9545","1"
"2021-07-25 01:02:57.565+00","9112","1"
"2021-07-25 01:02:57.565+00","43","0"
"2021-07-25 01:03:02.565+00","9491","1"
"2021-07-25 01:03:02.565+00","43","0"
"2021-07-25 01:03:07.565+00","46","0"
"2021-07-25 01:03:07.565+00","9280","1"
"2021-07-25 01:03:12.565+00","9337","1"
"2021-07-25 01:03:12.565+00","43","0"
"2021-07-25 01:03:17.565+00","44","0"
"2021-07-25 01:03:17.565+00","9066","1"
"2021-07-25 01:03:22.565+00","9333","1"
"2021-07-25 01:03:22.565+00","43","0"
"2021-07-25 01:03:27.565+00","43","0"
"2021-07-25 01:03:27.565+00","8988","1"
"2021-07-25 01:03:32.565+00","9217","1"
"2021-07-25 01:03:32.565+00","43","0"
"2021-07-25 01:03:37.565+00","8743","1"
"2021-07-25 01:03:37.565+00","45","0"
"2021-07-25 01:03:42.565+00","43","0"
"2021-07-25 01:03:42.565+00","8884","1"
"2021-07-25 01:03:47.565+00","8842","1"
"2021-07-25 01:03:47.565+00","43","0"
"2021-07-25 01:03:52.565+00","43","0"
"2021-07-25 01:03:52.565+00","8986","1"
"2021-07-25 01:03:57.565+00","8990","1"
"2021-07-25 01:03:57.565+00","43","0"
"2021-07-25 01:04:02.565+00","43","0"
"2021-07-25 01:04:02.565+00","9029","1"
"2021-07-25 01:04:07.565+00","8425","1"
"2021-07-25 01:04:07.565+00","45","0"
"2021-07-25 01:04:12.565+00","8765","1"
"2021-07-25 01:04:12.565+00","43","0"
"2021-07-25 01:04:17.565+00","43","0"
"2021-07-25 01:04:17.565+00","8329","1"
"2021-07-25 01:04:22.565+00","43","0"
"2021-07-25 01:04:22.565+00","8874","1"
"2021-07-25 01:04:27.565+00","9105","1"
"2021-07-25 01:04:27.565+00","44","0"
"2021-07-25 01:04:32.565+00","43","0"
"2021-07-25 01:04:32.565+00","9160","1"
"2021-07-25 01:04:37.565+00","42","0"
"2021-07-25 01:04:37.565+00","8731","1"
"2021-07-25 01:04:42.565+00","43","0"
"2021-07-25 01:04:42.565+00","9202","1"
"2021-07-25 01:04:47.565+00","43","0"
"2021-07-25 01:04:47.565+00","8663","1"
"2021-07-25 01:04:52.565+00","43","0"
"2021-07-25 01:04:52.565+00","9231","1"
"2021-07-25 01:04:57.565+00","8952","1"
"2021-07-25 01:04:57.565+00","45","0"
"2021-07-25 01:05:02.565+00","9248","1"
"2021-07-25 01:05:02.565+00","43","0"
"2021-07-25 01:05:07.583+00","8796","1"
"2021-07-25 01:05:07.583+00","42","0"
"2021-07-25 01:05:12.565+00","9156","1"
"2021-07-25 01:05:12.565+00","43","0"
"2021-07-25 01:05:17.565+00","43","0"
"2021-07-25 01:05:17.565+00","8488","1"
"2021-07-25 01:05:22.565+00","9152","1"
"2021-07-25 01:05:22.565+00","43","0"
"2021-07-25 01:05:27.565+00","43","0"
"2021-07-25 01:05:27.565+00","9154","1"
"2021-07-25 01:05:32.565+00","9347","1"
"2021-07-25 01:05:32.565+00","43","0"
"2021-07-25 01:05:37.565+00","44","0"
"2021-07-25 01:05:37.565+00","9463","1"
"2021-07-25 01:05:42.565+00","43","0"
"2021-07-25 01:05:42.565+00","9460","1"
"2021-07-25 01:05:47.565+00","43","0"
"2021-07-25 01:05:47.565+00","9368","1"
"2021-07-25 01:05:52.565+00","9431","1"
"2021-07-25 01:05:52.565+00","43","0"
"2021-07-25 01:05:57.565+00","43","0"
"2021-07-25 01:05:57.565+00","9169","1"
"2021-07-25 01:06:02.565+00","43","0"
"2021-07-25 01:06:02.565+00","9492","1"
"2021-07-25 01:06:07.565+00","9324","1"
"2021-07-25 01:06:07.565+00","43","0"
"2021-07-25 01:06:12.57+00","43","0"
"2021-07-25 01:06:12.57+00","9406","1"
"2021-07-25 01:06:17.565+00","9156","1"
"2021-07-25 01:06:17.565+00","44","0"
"2021-07-25 01:06:22.565+00","9254","1"
"2021-07-25 01:06:22.565+00","43","0"
"2021-07-25 01:06:27.565+00","42","0"
"2021-07-25 01:06:27.565+00","8684","1"
"2021-07-25 01:06:32.565+00","9033","1"
"2021-07-25 01:06:32.565+00","43","0"
"2021-07-25 01:06:37.565+00","42","0"
"2021-07-25 01:06:37.565+00","8293","1"
"2021-07-25 01:06:42.565+00","8694","1"
"2021-07-25 01:06:42.565+00","43","0"
"2021-07-25 01:06:47.565+00","42","0"
"2021-07-25 01:06:47.565+00","8410","1"
"2021-07-25 01:06:52.565+00","8695","1"
"2021-07-25 01:06:52.565+00","43","0"
"2021-07-25 01:06:57.565+00","8325","1"
"2021-07-25 01:06:57.565+00","45","0"
"2021-07-25 01:07:02.565+00","8668","1"
"2021-07-25 01:07:02.565+00","43","0"
"2021-07-25 01:07:07.579+00","42","0"
"2021-07-25 01:07:07.579+00","8403","1"
"2021-07-25 01:07:12.565+00","43","0"
"2021-07-25 01:07:12.565+00","8572","1"
"2021-07-25 01:07:17.565+00","42","0"
"2021-07-25 01:07:17.565+00","8185","1"
"2021-07-25 01:07:22.565+00","7347","1"
"2021-07-25 01:07:22.565+00","41","0"
"2021-07-25 01:07:27.565+00","5676","1"
"2021-07-25 01:07:27.565+00","41","0"
"2021-07-25 01:07:32.565+00","41","0"
"2021-07-25 01:07:32.565+00","3311","1"
"2021-07-25 01:07:37.565+00","41","0"
"2021-07-25 01:07:37.565+00","1582","1"
"2021-07-25 01:07:42.565+00","41","1"
"2021-07-25 01:07:42.565+00","41","0"
"2021-07-25 01:07:47.565+00","41","1"
"2021-07-25 01:07:47.565+00","41","0"
"2021-07-25 01:07:52.565+00","570","1"
"2021-07-25 01:07:52.565+00","41","0"
"2021-07-25 01:07:57.565+00","41","0"
"2021-07-25 01:07:57.565+00","570","1"
"2021-07-25 01:08:02.565+00","570","1"
"2021-07-25 01:08:02.565+00","41","0"
"2021-07-25 01:08:07.565+00","41","0"
"2021-07-25 01:08:07.565+00","570","1"
"2021-07-25 01:08:12.565+00","41","1"
"2021-07-25 01:08:12.565+00","41","0"
"2021-07-25 01:08:17.565+00","41","0"
"2021-07-25 01:08:17.565+00","41","1"
"2021-07-25 01:08:22.565+00","522","1"
"2021-07-25 01:08:22.565+00","41","0"
"2021-07-25 01:08:27.565+00","522","1"
"2021-07-25 01:08:27.565+00","41","0"
"2021-07-25 01:08:32.565+00","43","0"
"2021-07-25 01:08:32.565+00","1910","1"
"2021-07-25 01:08:37.565+00","4410","1"
"2021-07-25 01:08:37.565+00","43","0"
"2021-07-25 01:08:42.565+00","43","0"
"2021-07-25 01:08:42.565+00","5682","1"
"2021-07-25 01:08:47.565+00","45","0"
"2021-07-25 01:08:47.565+00","7293","1"
"2021-07-25 01:08:52.565+00","8961","1"
"2021-07-25 01:08:52.565+00","43","0"
"2021-07-25 01:08:57.565+00","42","0"
"2021-07-25 01:08:57.565+00","8571","1"
"2021-07-25 01:09:02.565+00","8833","1"
"2021-07-25 01:09:02.565+00","43","0"
"2021-07-25 01:09:07.565+00","42","0"
"2021-07-25 01:09:07.565+00","8324","1"
"2021-07-25 01:09:12.565+00","8708","1"
"2021-07-25 01:09:12.565+00","43","0"
"2021-07-25 01:09:17.565+00","43","0"
"2021-07-25 01:09:17.565+00","8673","1"
"2021-07-25 01:09:22.565+00","43","0"
"2021-07-25 01:09:22.565+00","8869","1"
"2021-07-25 01:09:27.565+00","44","0"
"2021-07-25 01:09:27.565+00","8184","1"
"2021-07-25 01:09:32.565+00","43","0"
"2021-07-25 01:09:32.565+00","6903","1"
"2021-07-25 01:09:37.565+00","4717","1"
"2021-07-25 01:09:37.565+00","41","0"
"2021-07-25 01:09:42.565+00","5106","1"
"2021-07-25 01:09:42.565+00","43","0"
"2021-07-25 01:09:47.565+00","43","0"
"2021-07-25 01:09:47.565+00","5873","1"
"2021-07-25 01:09:52.565+00","7481","1"
"2021-07-25 01:09:52.565+00","43","0"
"2021-07-25 01:09:57.565+00","42","0"
"2021-07-25 01:09:57.565+00","9198","1"
"2021-07-25 01:10:02.565+00","9778","1"
"2021-07-25 01:10:02.565+00","43","0"
"2021-07-25 01:10:07.565+00","44","0"
"2021-07-25 01:10:07.565+00","9645","1"
"2021-07-25 01:10:12.565+00","9315","1"
"2021-07-25 01:10:12.565+00","43","0"
"2021-07-25 01:10:17.565+00","43","0"
"2021-07-25 01:10:17.565+00","9137","1"
"2021-07-25 01:10:22.565+00","43","0"
"2021-07-25 01:10:22.565+00","9072","1"
"2021-07-25 01:10:27.565+00","8539","1"
"2021-07-25 01:10:27.565+00","45","0"
"2021-07-25 01:10:32.565+00","9011","1"
"2021-07-25 01:10:32.565+00","43","0"
"2021-07-25 01:10:37.565+00","8349","1"
"2021-07-25 01:10:37.565+00","43","0"
"2021-07-25 01:10:42.565+00","43","0"
"2021-07-25 01:10:42.565+00","8852","1"
"2021-07-25 01:10:47.565+00","8533","1"
"2021-07-25 01:10:47.565+00","42","0"
"2021-07-25 01:10:52.565+00","8906","1"
"2021-07-25 01:10:52.565+00","43","0"
"2021-07-25 01:10:57.565+00","8537","1"
"2021-07-25 01:10:57.565+00","43","0"
"2021-07-25 01:11:02.565+00","8909","1"
"2021-07-25 01:11:02.565+00","43","0"
"2021-07-25 01:11:07.565+00","44","0"
"2021-07-25 01:11:07.565+00","8909","1"
"2021-07-25 01:11:12.565+00","43","0"
"2021-07-25 01:11:12.565+00","8897","1"
"2021-07-25 01:11:17.565+00","42","0"
"2021-07-25 01:11:17.565+00","8511","1"
"2021-07-25 01:11:22.565+00","9014","1"
"2021-07-25 01:11:22.565+00","43","0"
"2021-07-25 01:11:27.565+00","8657","1"
"2021-07-25 01:11:27.565+00","42","0"
"2021-07-25 01:11:32.565+00","43","0"
"2021-07-25 01:11:32.565+00","9233","1"
"2021-07-25 01:11:37.565+00","44","0"
"2021-07-25 01:11:37.565+00","9210","1"
"2021-07-25 01:11:42.565+00","43","0"
"2021-07-25 01:11:42.565+00","9127","1"
"2021-07-25 01:11:47.565+00","47","0"
"2021-07-25 01:11:47.565+00","9280","1"
"2021-07-25 01:11:52.565+00","9111","1"
"2021-07-25 01:11:52.565+00","43","0"
"2021-07-25 01:11:57.565+00","42","0"
"2021-07-25 01:11:57.565+00","8705","1"
"2021-07-25 01:12:02.565+00","43","0"
"2021-07-25 01:12:02.565+00","9226","1"
"2021-07-25 01:12:07.565+00","8549","1"
"2021-07-25 01:12:07.565+00","43","0"
"2021-07-25 01:12:12.565+00","9103","1"
"2021-07-25 01:12:12.565+00","43","0"
"2021-07-25 01:12:17.565+00","8937","1"
"2021-07-25 01:12:17.565+00","44","0"
"2021-07-25 01:12:22.565+00","9066","1"
"2021-07-25 01:12:22.565+00","43","0"
"2021-07-25 01:12:27.565+00","8643","1"
"2021-07-25 01:12:27.565+00","42","0"
"2021-07-25 01:12:32.565+00","43","0"
"2021-07-25 01:12:32.565+00","9028","1"
"2021-07-25 01:12:37.565+00","42","0"
"2021-07-25 01:12:37.565+00","8373","1"
"2021-07-25 01:12:42.565+00","43","0"
"2021-07-25 01:12:42.565+00","8916","1"
"2021-07-25 01:12:47.565+00","8548","1"
"2021-07-25 01:12:47.565+00","42","0"
"2021-07-25 01:12:52.565+00","43","0"
"2021-07-25 01:12:52.565+00","8965","1"
"2021-07-25 01:12:57.565+00","9039","1"
"2021-07-25 01:12:57.565+00","43","0"
"2021-07-25 01:13:02.565+00","43","0"
"2021-07-25 01:13:02.565+00","9046","1"
"2021-07-25 01:13:07.565+00","8543","1"
"2021-07-25 01:13:07.565+00","42","0"
"2021-07-25 01:13:12.565+00","43","0"
"2021-07-25 01:13:12.565+00","8909","1"
"2021-07-25 01:13:17.565+00","8783","1"
"2021-07-25 01:13:17.565+00","43","0"
"2021-07-25 01:13:22.565+00","8821","1"
"2021-07-25 01:13:22.565+00","43","0"
"2021-07-25 01:13:27.565+00","8512","1"
"2021-07-25 01:13:27.565+00","43","0"
"2021-07-25 01:13:32.565+00","41","0"
"2021-07-25 01:13:32.565+00","6707","1"
"2021-07-25 01:13:37.565+00","4839","1"
"2021-07-25 01:13:37.565+00","41","0"
"2021-07-25 01:13:42.565+00","41","0"
"2021-07-25 01:13:42.565+00","2475","1"
"2021-07-25 01:13:47.565+00","330","1"
"2021-07-25 01:13:47.565+00","41","0"
"2021-07-25 01:13:52.565+00","547","1"
"2021-07-25 01:13:52.565+00","41","0"
"2021-07-25 01:13:57.565+00","41","0"
"2021-07-25 01:13:57.565+00","547","1"
"2021-07-25 01:14:02.565+00","547","1"
"2021-07-25 01:14:02.565+00","41","0"
