"time","completed_tasks","executor"
"2021-07-25 01:02:37.565+00","29974","0"
"2021-07-25 01:02:37.565+00","1052283","1"
"2021-07-25 01:02:42.565+00","29992","0"
"2021-07-25 01:02:42.565+00","1054714","1"
"2021-07-25 01:02:47.565+00","1056687","1"
"2021-07-25 01:02:47.565+00","30007","0"
"2021-07-25 01:02:52.565+00","1059249","1"
"2021-07-25 01:02:52.565+00","30027","0"
"2021-07-25 01:02:57.565+00","1061581","1"
"2021-07-25 01:02:57.565+00","30044","0"
"2021-07-25 01:03:02.565+00","30060","0"
"2021-07-25 01:03:02.565+00","1063771","1"
"2021-07-25 01:03:07.565+00","1065758","1"
"2021-07-25 01:03:07.565+00","30074","0"
"2021-07-25 01:03:12.565+00","1068187","1"
"2021-07-25 01:03:12.565+00","30093","0"
"2021-07-25 01:03:17.565+00","30108","0"
"2021-07-25 01:03:17.565+00","1070553","1"
"2021-07-25 01:03:22.565+00","1072672","1"
"2021-07-25 01:03:22.565+00","30127","0"
"2021-07-25 01:03:27.565+00","30144","0"
"2021-07-25 01:03:27.565+00","1074979","1"
"2021-07-25 01:03:32.565+00","1076930","1"
"2021-07-25 01:03:32.565+00","30160","0"
"2021-07-25 01:03:37.565+00","1079163","1"
"2021-07-25 01:03:37.565+00","30177","0"
"2021-07-25 01:03:42.565+00","1081140","1"
"2021-07-25 01:03:42.565+00","30192","0"
"2021-07-25 01:03:47.565+00","30208","0"
"2021-07-25 01:03:47.565+00","1083527","1"
"2021-07-25 01:03:52.565+00","30226","0"
"2021-07-25 01:03:52.565+00","1085506","1"
"2021-07-25 01:03:57.565+00","1087857","1"
"2021-07-25 01:03:57.565+00","30243","0"
"2021-07-25 01:04:02.565+00","30258","0"
"2021-07-25 01:04:02.565+00","1089763","1"
"2021-07-25 01:04:07.565+00","1092016","1"
"2021-07-25 01:04:07.565+00","30275","0"
"2021-07-25 01:04:12.565+00","30290","0"
"2021-07-25 01:04:12.565+00","1093859","1"
"2021-07-25 01:04:17.565+00","1096206","1"
"2021-07-25 01:04:17.565+00","30307","0"
"2021-07-25 01:04:22.565+00","1098229","1"
"2021-07-25 01:04:22.565+00","30324","0"
"2021-07-25 01:04:27.565+00","30338","0"
"2021-07-25 01:04:27.565+00","1100349","1"
"2021-07-25 01:04:32.565+00","30356","0"
"2021-07-25 01:04:32.565+00","1102599","1"
"2021-07-25 01:04:37.565+00","1104948","1"
"2021-07-25 01:04:37.565+00","30373","0"
"2021-07-25 01:04:42.565+00","30388","0"
"2021-07-25 01:04:42.565+00","1106989","1"
"2021-07-25 01:04:47.565+00","30405","0"
"2021-07-25 01:04:47.565+00","1109409","1"
"2021-07-25 01:04:52.565+00","30422","0"
"2021-07-25 01:04:52.565+00","1111419","1"
"2021-07-25 01:04:57.565+00","30436","0"
"2021-07-25 01:04:57.565+00","1113136","1"
"2021-07-25 01:05:02.565+00","30455","0"
"2021-07-25 01:05:02.565+00","1115825","1"
"2021-07-25 01:05:07.583+00","1118224","1"
"2021-07-25 01:05:07.583+00","30473","0"
"2021-07-25 01:05:12.565+00","1120145","1"
"2021-07-25 01:05:12.565+00","30488","0"
"2021-07-25 01:05:17.565+00","1122537","1"
"2021-07-25 01:05:17.565+00","30504","0"
"2021-07-25 01:05:22.565+00","1124548","1"
"2021-07-25 01:05:22.565+00","30522","0"
"2021-07-25 01:05:27.565+00","30538","0"
"2021-07-25 01:05:27.565+00","1126941","1"
"2021-07-25 01:05:32.565+00","1129045","1"
"2021-07-25 01:05:32.565+00","30554","0"
"2021-07-25 01:05:37.565+00","30569","0"
"2021-07-25 01:05:37.565+00","1131245","1"
"2021-07-25 01:05:42.565+00","1133569","1"
"2021-07-25 01:05:42.565+00","30587","0"
"2021-07-25 01:05:47.565+00","30604","0"
"2021-07-25 01:05:47.565+00","1136065","1"
"2021-07-25 01:05:52.565+00","30622","0"
"2021-07-25 01:05:52.565+00","1138053","1"
"2021-07-25 01:05:57.565+00","30639","0"
"2021-07-25 01:05:57.565+00","1140488","1"
"2021-07-25 01:06:02.565+00","1142606","1"
"2021-07-25 01:06:02.565+00","30655","0"
"2021-07-25 01:06:07.565+00","30672","0"
"2021-07-25 01:06:07.565+00","1145042","1"
"2021-07-25 01:06:12.57+00","30688","0"
"2021-07-25 01:06:12.57+00","1147051","1"
"2021-07-25 01:06:17.565+00","1149431","1"
"2021-07-25 01:06:17.565+00","30704","0"
"2021-07-25 01:06:22.565+00","30723","0"
"2021-07-25 01:06:22.565+00","1151439","1"
"2021-07-25 01:06:27.565+00","1153741","1"
"2021-07-25 01:06:27.565+00","30741","0"
"2021-07-25 01:06:32.565+00","1155630","1"
"2021-07-25 01:06:32.565+00","30756","0"
"2021-07-25 01:06:37.565+00","30775","0"
"2021-07-25 01:06:37.565+00","1157939","1"
"2021-07-25 01:06:42.565+00","1159780","1"
"2021-07-25 01:06:42.565+00","30789","0"
"2021-07-25 01:06:47.565+00","30808","0"
"2021-07-25 01:06:47.565+00","1162156","1"
"2021-07-25 01:06:52.565+00","1163931","1"
"2021-07-25 01:06:52.565+00","30824","0"
"2021-07-25 01:06:57.565+00","30842","0"
"2021-07-25 01:06:57.565+00","1166188","1"
"2021-07-25 01:07:02.565+00","1168054","1"
"2021-07-25 01:07:02.565+00","30857","0"
"2021-07-25 01:07:07.579+00","1170465","1"
"2021-07-25 01:07:07.579+00","30875","0"
"2021-07-25 01:07:12.565+00","1172108","1"
"2021-07-25 01:07:12.565+00","30890","0"
"2021-07-25 01:07:17.565+00","30907","0"
"2021-07-25 01:07:17.565+00","1174384","1"
"2021-07-25 01:07:22.565+00","30927","0"
"2021-07-25 01:07:22.565+00","1175888","1"
"2021-07-25 01:07:27.565+00","30935","0"
"2021-07-25 01:07:27.565+00","1175896","1"
"2021-07-25 01:07:32.565+00","1175910","1"
"2021-07-25 01:07:32.565+00","30949","0"
"2021-07-25 01:07:37.565+00","1175918","1"
"2021-07-25 01:07:37.565+00","30957","0"
"2021-07-25 01:07:42.565+00","30971","0"
"2021-07-25 01:07:42.565+00","1175932","1"
"2021-07-25 01:07:47.565+00","30981","0"
"2021-07-25 01:07:47.565+00","1175942","1"
"2021-07-25 01:07:52.565+00","1176484","1"
"2021-07-25 01:07:52.565+00","30996","0"
"2021-07-25 01:07:57.565+00","1176492","1"
"2021-07-25 01:07:57.565+00","31004","0"
"2021-07-25 01:08:02.565+00","1176506","1"
"2021-07-25 01:08:02.565+00","31018","0"
"2021-07-25 01:08:07.565+00","31026","0"
"2021-07-25 01:08:07.565+00","1176514","1"
"2021-07-25 01:08:12.565+00","1176528","1"
"2021-07-25 01:08:12.565+00","31040","0"
"2021-07-25 01:08:17.565+00","31048","0"
"2021-07-25 01:08:17.565+00","1176536","1"
"2021-07-25 01:08:22.565+00","1177032","1"
"2021-07-25 01:08:22.565+00","31065","0"
"2021-07-25 01:08:27.565+00","31075","0"
"2021-07-25 01:08:27.565+00","1177042","1"
"2021-07-25 01:08:32.565+00","1178439","1"
"2021-07-25 01:08:32.565+00","31088","0"
"2021-07-25 01:08:37.565+00","1180954","1"
"2021-07-25 01:08:37.565+00","31105","0"
"2021-07-25 01:08:42.565+00","31121","0"
"2021-07-25 01:08:42.565+00","1182723","1"
"2021-07-25 01:08:47.565+00","1184346","1"
"2021-07-25 01:08:47.565+00","31134","0"
"2021-07-25 01:08:52.565+00","31155","0"
"2021-07-25 01:08:52.565+00","1186976","1"
"2021-07-25 01:08:57.565+00","31173","0"
"2021-07-25 01:08:57.565+00","1189323","1"
"2021-07-25 01:09:02.565+00","1191177","1"
"2021-07-25 01:09:02.565+00","31188","0"
"2021-07-25 01:09:07.565+00","31206","0"
"2021-07-25 01:09:07.565+00","1193571","1"
"2021-07-25 01:09:12.565+00","1195268","1"
"2021-07-25 01:09:12.565+00","31220","0"
"2021-07-25 01:09:17.565+00","31238","0"
"2021-07-25 01:09:17.565+00","1197646","1"
"2021-07-25 01:09:22.565+00","1199656","1"
"2021-07-25 01:09:22.565+00","31255","0"
"2021-07-25 01:09:27.565+00","31269","0"
"2021-07-25 01:09:27.565+00","1200780","1"
"2021-07-25 01:09:32.565+00","31288","0"
"2021-07-25 01:09:32.565+00","1201768","1"
"2021-07-25 01:09:37.565+00","31308","0"
"2021-07-25 01:09:37.565+00","1202768","1"
"2021-07-25 01:09:42.565+00","31321","0"
"2021-07-25 01:09:42.565+00","1204354","1"
"2021-07-25 01:09:47.565+00","1206959","1"
"2021-07-25 01:09:47.565+00","31337","0"
"2021-07-25 01:09:52.565+00","1209119","1"
"2021-07-25 01:09:52.565+00","31355","0"
"2021-07-25 01:09:57.565+00","31372","0"
"2021-07-25 01:09:57.565+00","1211663","1"
"2021-07-25 01:10:02.565+00","1213698","1"
"2021-07-25 01:10:02.565+00","31387","0"
"2021-07-25 01:10:07.565+00","31401","0"
"2021-07-25 01:10:07.565+00","1215702","1"
"2021-07-25 01:10:12.565+00","1218027","1"
"2021-07-25 01:10:12.565+00","31419","0"
"2021-07-25 01:10:17.565+00","31435","0"
"2021-07-25 01:10:17.565+00","1220454","1"
"2021-07-25 01:10:22.565+00","1222362","1"
"2021-07-25 01:10:22.565+00","31453","0"
"2021-07-25 01:10:27.565+00","31470","0"
"2021-07-25 01:10:27.565+00","1224732","1"
"2021-07-25 01:10:32.565+00","31485","0"
"2021-07-25 01:10:32.565+00","1226597","1"
"2021-07-25 01:10:37.565+00","1228823","1"
"2021-07-25 01:10:37.565+00","31502","0"
"2021-07-25 01:10:42.565+00","1230795","1"
"2021-07-25 01:10:42.565+00","31518","0"
"2021-07-25 01:10:47.565+00","1233167","1"
"2021-07-25 01:10:47.565+00","31536","0"
"2021-07-25 01:10:52.565+00","31552","0"
"2021-07-25 01:10:52.565+00","1235070","1"
"2021-07-25 01:10:57.565+00","1237364","1"
"2021-07-25 01:10:57.565+00","31568","0"
"2021-07-25 01:11:02.565+00","1239303","1"
"2021-07-25 01:11:02.565+00","31584","0"
"2021-07-25 01:11:07.565+00","1241326","1"
"2021-07-25 01:11:07.565+00","31598","0"
"2021-07-25 01:11:12.565+00","1243533","1"
"2021-07-25 01:11:12.565+00","31616","0"
"2021-07-25 01:11:17.565+00","31633","0"
"2021-07-25 01:11:17.565+00","1245891","1"
"2021-07-25 01:11:22.565+00","31650","0"
"2021-07-25 01:11:22.565+00","1247912","1"
"2021-07-25 01:11:27.565+00","31668","0"
"2021-07-25 01:11:27.565+00","1250318","1"
"2021-07-25 01:11:32.565+00","1252333","1"
"2021-07-25 01:11:32.565+00","31682","0"
"2021-07-25 01:11:37.565+00","1254352","1"
"2021-07-25 01:11:37.565+00","31696","0"
"2021-07-25 01:11:42.565+00","31714","0"
"2021-07-25 01:11:42.565+00","1256630","1"
"2021-07-25 01:11:47.565+00","31729","0"
"2021-07-25 01:11:47.565+00","1258827","1"
"2021-07-25 01:11:52.565+00","31749","0"
"2021-07-25 01:11:52.565+00","1261015","1"
"2021-07-25 01:11:57.565+00","31767","0"
"2021-07-25 01:11:57.565+00","1263476","1"
"2021-07-25 01:12:02.565+00","1265434","1"
"2021-07-25 01:12:02.565+00","31782","0"
"2021-07-25 01:12:07.565+00","31798","0"
"2021-07-25 01:12:07.565+00","1267752","1"
"2021-07-25 01:12:12.565+00","31814","0"
"2021-07-25 01:12:12.565+00","1269702","1"
"2021-07-25 01:12:17.565+00","1272090","1"
"2021-07-25 01:12:17.565+00","31829","0"
"2021-07-25 01:12:22.565+00","1274094","1"
"2021-07-25 01:12:22.565+00","31848","0"
"2021-07-25 01:12:27.565+00","1276415","1"
"2021-07-25 01:12:27.565+00","31867","0"
"2021-07-25 01:12:32.565+00","1278330","1"
"2021-07-25 01:12:32.565+00","31881","0"
"2021-07-25 01:12:37.565+00","1280607","1"
"2021-07-25 01:12:37.565+00","31898","0"
"2021-07-25 01:12:42.565+00","31913","0"
"2021-07-25 01:12:42.565+00","1282602","1"
"2021-07-25 01:12:47.565+00","31930","0"
"2021-07-25 01:12:47.565+00","1284966","1"
"2021-07-25 01:12:52.565+00","31947","0"
"2021-07-25 01:12:52.565+00","1286905","1"
"2021-07-25 01:12:57.565+00","1289315","1"
"2021-07-25 01:12:57.565+00","31964","0"
"2021-07-25 01:13:02.565+00","31980","0"
"2021-07-25 01:13:02.565+00","1291236","1"
"2021-07-25 01:13:07.565+00","1293527","1"
"2021-07-25 01:13:07.565+00","31998","0"
"2021-07-25 01:13:12.565+00","32013","0"
"2021-07-25 01:13:12.565+00","1295421","1"
"2021-07-25 01:13:17.565+00","1297784","1"
"2021-07-25 01:13:17.565+00","32030","0"
"2021-07-25 01:13:22.565+00","32048","0"
"2021-07-25 01:13:22.565+00","1299694","1"
"2021-07-25 01:13:27.565+00","1301979","1"
"2021-07-25 01:13:27.565+00","32065","0"
"2021-07-25 01:13:32.565+00","1302641","1"
"2021-07-25 01:13:32.565+00","32080","0"
"2021-07-25 01:13:37.565+00","1302649","1"
"2021-07-25 01:13:37.565+00","32088","0"
"2021-07-25 01:13:42.565+00","32102","0"
"2021-07-25 01:13:42.565+00","1302663","1"
"2021-07-25 01:13:47.565+00","1302673","1"
"2021-07-25 01:13:47.565+00","32112","0"
"2021-07-25 01:13:52.565+00","32127","0"
"2021-07-25 01:13:52.565+00","1303192","1"
"2021-07-25 01:13:57.565+00","1303200","1"
"2021-07-25 01:13:57.565+00","32135","0"
"2021-07-25 01:14:02.565+00","1303214","1"
"2021-07-25 01:14:02.565+00","32149","0"
"2021-07-25 01:14:07.565+00","32157","0"
"2021-07-25 01:14:07.565+00","1303222","1"
"2021-07-25 01:14:12.565+00","1303236","1"
"2021-07-25 01:14:12.565+00","32171","0"
"2021-07-25 01:14:17.565+00","32179","0"
"2021-07-25 01:14:17.565+00","1303244","1"
"2021-07-25 01:14:22.565+00","1303745","1"
"2021-07-25 01:14:22.565+00","32196","0"
"2021-07-25 01:14:27.565+00","32204","0"
"2021-07-25 01:14:27.565+00","1303753","1"
"2021-07-25 01:14:32.565+00","1303767","1"
"2021-07-25 01:14:32.565+00","32218","0"
"2021-07-25 01:14:37.565+00","32226","0"
"2021-07-25 01:14:37.565+00","1303775","1"
"2021-07-25 01:14:42.565+00","1303789","1"
"2021-07-25 01:14:42.565+00","32240","0"
"2021-07-25 01:14:47.565+00","32250","0"
"2021-07-25 01:14:47.565+00","1303799","1"
"2021-07-25 01:14:52.565+00","32265","0"
"2021-07-25 01:14:52.565+00","1304338","1"
"2021-07-25 01:14:57.565+00","32273","0"
"2021-07-25 01:14:57.565+00","1304346","1"
"2021-07-25 01:15:02.565+00","1304360","1"
"2021-07-25 01:15:02.565+00","32287","0"
"2021-07-25 01:15:07.575+00","32295","0"
"2021-07-25 01:15:07.575+00","1304368","1"
"2021-07-25 01:15:12.565+00","1304382","1"
"2021-07-25 01:15:12.565+00","32309","0"
"2021-07-25 01:15:17.565+00","1304392","1"
"2021-07-25 01:15:17.565+00","32319","0"
"2021-07-25 01:15:22.565+00","1304933","1"
"2021-07-25 01:15:22.565+00","32334","0"
"2021-07-25 01:15:27.565+00","32342","0"
"2021-07-25 01:15:27.565+00","1304941","1"
"2021-07-25 01:15:32.565+00","32356","0"
"2021-07-25 01:15:32.565+00","1304955","1"
"2021-07-25 01:15:37.565+00","1304963","1"
"2021-07-25 01:15:37.565+00","32364","0"
"2021-07-25 01:15:42.565+00","1304977","1"
"2021-07-25 01:15:42.565+00","32378","0"
"2021-07-25 01:15:47.565+00","1304985","1"
"2021-07-25 01:15:47.565+00","32386","0"
"2021-07-25 01:15:52.565+00","32403","0"
"2021-07-25 01:15:52.565+00","1305549","1"
"2021-07-25 01:15:57.565+00","1305557","1"
"2021-07-25 01:15:57.565+00","32411","0"
"2021-07-25 01:16:02.565+00","32425","0"
"2021-07-25 01:16:02.565+00","1305571","1"
"2021-07-25 01:16:07.565+00","1305579","1"
"2021-07-25 01:16:07.565+00","32433","0"
"2021-07-25 01:16:12.565+00","32447","0"
"2021-07-25 01:16:12.565+00","1305593","1"
"2021-07-25 01:16:17.565+00","1305601","1"
"2021-07-25 01:16:17.565+00","32455","0"
"2021-07-25 01:16:22.565+00","32472","0"
"2021-07-25 01:16:22.565+00","1306147","1"
"2021-07-25 01:16:27.565+00","1306155","1"
"2021-07-25 01:16:27.565+00","32480","0"
"2021-07-25 01:16:32.565+00","32494","0"
"2021-07-25 01:16:32.565+00","1306169","1"
"2021-07-25 01:16:37.565+00","1306179","1"
"2021-07-25 01:16:37.565+00","32504","0"
"2021-07-25 01:16:42.565+00","32516","0"
"2021-07-25 01:16:42.565+00","1306191","1"
"2021-07-25 01:16:47.565+00","32524","0"
"2021-07-25 01:16:47.565+00","1306199","1"
"2021-07-25 01:16:52.565+00","32541","0"
"2021-07-25 01:16:52.565+00","1306739","1"
"2021-07-25 01:16:57.565+00","32549","0"
"2021-07-25 01:16:57.565+00","1306747","1"
"2021-07-25 01:17:02.565+00","32563","0"
"2021-07-25 01:17:02.565+00","1306761","1"
"2021-07-25 01:17:07.565+00","32571","0"
"2021-07-25 01:17:07.565+00","1306769","1"
"2021-07-25 01:17:12.565+00","32585","0"
"2021-07-25 01:17:12.565+00","1306783","1"
"2021-07-25 01:17:17.565+00","32593","0"
"2021-07-25 01:17:17.565+00","1306791","1"
"2021-07-25 01:17:22.565+00","32610","0"
"2021-07-25 01:17:22.565+00","1308340","1"
"2021-07-25 01:17:27.565+00","32626","0"
"2021-07-25 01:17:27.565+00","1311046","1"
"2021-07-25 01:17:32.565+00","32642","0"
"2021-07-25 01:17:32.565+00","1312930","1"
"2021-07-25 01:17:37.565+00","1315423","1"
"2021-07-25 01:17:37.565+00","32659","0"
"2021-07-25 01:17:42.565+00","32674","0"
"2021-07-25 01:17:42.565+00","1317464","1"
"2021-07-25 01:17:47.565+00","1319974","1"
"2021-07-25 01:17:47.565+00","32690","0"
"2021-07-25 01:17:52.565+00","32708","0"
"2021-07-25 01:17:52.565+00","1321956","1"
"2021-07-25 01:17:57.565+00","32725","0"
"2021-07-25 01:17:57.565+00","1324422","1"
"2021-07-25 01:18:02.565+00","32741","0"
"2021-07-25 01:18:02.565+00","1326387","1"
"2021-07-25 01:18:07.565+00","32758","0"
"2021-07-25 01:18:07.565+00","1328776","1"
"2021-07-25 01:18:12.565+00","1330721","1"
"2021-07-25 01:18:12.565+00","32774","0"
"2021-07-25 01:18:17.565+00","1333182","1"
"2021-07-25 01:18:17.565+00","32790","0"
"2021-07-25 01:18:22.565+00","1334232","1"
"2021-07-25 01:18:22.565+00","32810","0"
"2021-07-25 01:18:27.565+00","32818","0"
"2021-07-25 01:18:27.565+00","1334240","1"
"2021-07-25 01:18:32.565+00","1334254","1"
"2021-07-25 01:18:32.565+00","32832","0"
"2021-07-25 01:18:37.565+00","1334264","1"
"2021-07-25 01:18:37.565+00","32842","0"
"2021-07-25 01:18:42.565+00","32854","0"
"2021-07-25 01:18:42.565+00","1334276","1"
"2021-07-25 01:18:47.565+00","32862","0"
"2021-07-25 01:18:47.565+00","1334284","1"
"2021-07-25 01:18:52.565+00","32879","0"
"2021-07-25 01:18:52.565+00","1334830","1"
"2021-07-25 01:18:57.565+00","1334838","1"
"2021-07-25 01:18:57.565+00","32887","0"
"2021-07-25 01:19:02.565+00","32901","0"
"2021-07-25 01:19:02.565+00","1334852","1"
"2021-07-25 01:19:07.565+00","1334860","1"
"2021-07-25 01:19:07.565+00","32909","0"
"2021-07-25 01:19:12.565+00","1334874","1"
"2021-07-25 01:19:12.565+00","32923","0"
"2021-07-25 01:19:17.565+00","1334882","1"
"2021-07-25 01:19:17.565+00","32931","0"
"2021-07-25 01:19:22.565+00","1335378","1"
"2021-07-25 01:19:22.565+00","32948","0"
"2021-07-25 01:19:27.565+00","32958","0"
"2021-07-25 01:19:27.565+00","1335388","1"
"2021-07-25 01:19:32.565+00","32970","0"
"2021-07-25 01:19:32.565+00","1335400","1"
"2021-07-25 01:19:37.565+00","1335408","1"
"2021-07-25 01:19:37.565+00","32978","0"
"2021-07-25 01:19:42.565+00","32992","0"
"2021-07-25 01:19:42.565+00","1335422","1"
"2021-07-25 01:19:47.565+00","1335430","1"
"2021-07-25 01:19:47.565+00","33000","0"
"2021-07-25 01:19:52.565+00","1337276","1"
"2021-07-25 01:19:52.565+00","33017","0"
"2021-07-25 01:19:57.565+00","33035","0"
"2021-07-25 01:19:57.565+00","1339964","1"
"2021-07-25 01:20:02.565+00","1341622","1"
"2021-07-25 01:20:02.565+00","33048","0"
"2021-07-25 01:20:07.565+00","33066","0"
"2021-07-25 01:20:07.565+00","1344051","1"
"2021-07-25 01:20:12.575+00","1345727","1"
"2021-07-25 01:20:12.575+00","33079","0"
"2021-07-25 01:20:17.565+00","1348204","1"
"2021-07-25 01:20:17.565+00","33096","0"
"2021-07-25 01:20:22.565+00","33112","0"
"2021-07-25 01:20:22.565+00","1350012","1"
"2021-07-25 01:20:27.565+00","1352448","1"
"2021-07-25 01:20:27.565+00","33129","0"
"2021-07-25 01:20:32.565+00","33143","0"
"2021-07-25 01:20:32.565+00","1354365","1"
"2021-07-25 01:20:37.565+00","33161","0"
"2021-07-25 01:20:37.565+00","1356740","1"
"2021-07-25 01:20:42.565+00","1358678","1"
"2021-07-25 01:20:42.565+00","33174","0"
"2021-07-25 01:20:47.565+00","1361189","1"
"2021-07-25 01:20:47.565+00","33190","0"
"2021-07-25 01:20:52.565+00","1363045","1"
"2021-07-25 01:20:52.565+00","33207","0"
"2021-07-25 01:20:57.565+00","33224","0"
"2021-07-25 01:20:57.565+00","1365434","1"
"2021-07-25 01:21:02.565+00","1367315","1"
"2021-07-25 01:21:02.565+00","33239","0"
"2021-07-25 01:21:07.572+00","1369687","1"
"2021-07-25 01:21:07.572+00","33255","0"
"2021-07-25 01:21:12.565+00","33270","0"
"2021-07-25 01:21:12.565+00","1371611","1"
"2021-07-25 01:21:17.565+00","33289","0"
"2021-07-25 01:21:17.565+00","1374026","1"
"2021-07-25 01:21:22.565+00","33304","0"
"2021-07-25 01:21:22.565+00","1375930","1"
"2021-07-25 01:21:27.565+00","1378394","1"
"2021-07-25 01:21:27.565+00","33321","0"
"2021-07-25 01:21:32.565+00","1380206","1"
"2021-07-25 01:21:32.565+00","33336","0"
"2021-07-25 01:21:37.565+00","33352","0"
"2021-07-25 01:21:37.565+00","1382305","1"
"2021-07-25 01:21:42.565+00","1384498","1"
"2021-07-25 01:21:42.565+00","33368","0"
"2021-07-25 01:21:47.565+00","1386912","1"
"2021-07-25 01:21:47.565+00","33385","0"
"2021-07-25 01:21:52.565+00","1388904","1"
"2021-07-25 01:21:52.565+00","33401","0"
"2021-07-25 01:21:57.565+00","33418","0"
"2021-07-25 01:21:57.565+00","1391351","1"
"2021-07-25 01:22:02.565+00","33433","0"
"2021-07-25 01:22:02.565+00","1393286","1"
"2021-07-25 01:22:07.565+00","33449","0"
"2021-07-25 01:22:07.565+00","1395718","1"
"2021-07-25 01:22:12.565+00","1397541","1"
"2021-07-25 01:22:12.565+00","33464","0"
"2021-07-25 01:22:17.565+00","33482","0"
"2021-07-25 01:22:17.565+00","1399934","1"
"2021-07-25 01:22:22.565+00","1401916","1"
"2021-07-25 01:22:22.565+00","33498","0"
"2021-07-25 01:22:27.565+00","1404433","1"
"2021-07-25 01:22:27.565+00","33515","0"
"2021-07-25 01:22:32.565+00","1406427","1"
"2021-07-25 01:22:32.565+00","33529","0"
"2021-07-25 01:22:37.565+00","33542","0"
"2021-07-25 01:22:37.565+00","1408614","1"
"2021-07-25 01:22:42.565+00","33560","0"
"2021-07-25 01:22:42.565+00","1410988","1"
"2021-07-25 01:22:47.565+00","1413214","1"
"2021-07-25 01:22:47.565+00","33574","0"
"2021-07-25 01:22:52.565+00","33593","0"
"2021-07-25 01:22:52.565+00","1415509","1"
"2021-07-25 01:22:57.565+00","33605","0"
"2021-07-25 01:22:57.565+00","1416665","1"
"2021-07-25 01:23:02.565+00","1418384","1"
"2021-07-25 01:23:02.565+00","33623","0"
"2021-07-25 01:23:07.565+00","33633","0"
"2021-07-25 01:23:07.565+00","1418687","1"
"2021-07-25 01:23:12.565+00","1420040","1"
"2021-07-25 01:23:12.565+00","33656","0"
"2021-07-25 01:23:17.565+00","1420091","1"
"2021-07-25 01:23:17.565+00","33663","0"
"2021-07-25 01:23:22.565+00","1422189","1"
"2021-07-25 01:23:22.565+00","33689","0"
"2021-07-25 01:23:27.565+00","33705","0"
"2021-07-25 01:23:27.565+00","1425070","1"
